18.0,0.816834050693448,23,22.0,21.0,0.48536267169707553,0.1777046633277277,0.5342422735598671,0.3181818181818182,10,87,14,0.13638618139749525,0.027445612086940973,0.5046100423209945,0.07309941520467836,10,87,14,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,10,87,14,7.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,10,87,14,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,10,87,14,0,0
3.0,0.7524074074074074,33,19.0,10.5,0.5283213170708815,0.33113308926626095,0.6560464829404837,0.3492063492063492,18,48,17,0.30964467005076146,0.09692121307151624,0.5724900665287311,0.1831831831831832,18,48,17,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,18,48,17,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,18,48,17,-9.0,0.573076923076923,11,1.0,-4.5,0,0.0,0.4006938426723769,0,18,48,17,0,1
116.0,1.0,0.0,116.0,116.0,1.0,1.0,1.0,1.0,0,0,8,1.0,1.0,1.0,1.0,0,0,8,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,8,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,0,0,8,10.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,0,0,8,1,1
97.0,1.0,0.0,97.0,97.0,1.0,1.0,1.0,1.0,0,0,13,1.0,1.0,1.0,1.0,0,0,13,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,13,16.0,1.0,0.0,16.0,16.0,1.0,1.0,1.0,1.0,0,0,13,1.0,0.52,4,1.0,1.0,0.0,0.0,0.0,0.0,0,0,13,1,1
94.0,1.0,0.0,94.0,94.0,1.0,1.0,1.0,1.0,0,0,35,1.0,1.0,1.0,1.0,0,0,35,-4.0,0.47979797979797983,10,1.0,-2.5,0.0,0.0,0.0,0.0,0,0,35,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,0,0,35,4.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0,0,35,0,1
57.0,1.0,0.0,57.0,57.0,1.0,1.0,1.0,1.0,0,0,8,1.0,1.0,1.0,1.0,0,0,8,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,8,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,8,2.0,0.8606060606060606,5,6.0,3.5,0.29814239699997197,0.0,0.8008658008658008,0.16666666666666666,0,0,8,1,1
20.0,0.8446087246087246,43,22.0,23.0,0.5298129428260175,0.12792042981336624,0.30440324501884375,0.3595505617977528,4,304,25,0.21457872191544672,0.046829290579084706,0.47555099933648454,0.11754068716094032,4,304,25,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,4,304,25,5.0,0.9714285714285714,1,6.0,5.0,0.8944271909999159,0.0,0.9523809523809524,0.8,4,304,25,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,4,304,25,0,1
59.0,1.0,0.0,59.0,59.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,7,7.0,0.7044117647058824,9,7.0,7.0,0.2760262237369417,0.19999999999999996,0.6036363636363635,0.16,0,0,7,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,7,1,1
77.0,0.9042315042315042,27,77.0,82.5,0.7692442360381203,0.5163977794943222,0.8065641508292271,0.625,0,51,5,0.8490978802788423,0.5911134953983018,0.8169798715543293,0.7374005305039788,0,51,5,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,51,5,1.0,0.6079365079365079,13,3.0,1.0,0.08006407690254358,0.0,0.6261904761904761,0.041666666666666664,0,51,5,7.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,0,51,5,1,0
112.0,1.0,0.0,112.0,112.0,1.0,1.0,1.0,1.0,0,0,11,1.0,1.0,1.0,1.0,0,0,11,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,11,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,11,4.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0,0,11,1,1
41.0,0.8735891703924491,14,41.0,42.5,0.7153128892876657,0.4666666666666666,0.813121693121693,0.5555555555555556,6,52,6,0.7639457599380896,0.7993607669774314,0.9094424038560793,0.6177156177156177,6,52,6,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,6,52,6,12.0,1.0,0.0,12.0,12.0,1.0,1.0,1.0,1.0,6,52,6,-0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,6,52,6,1,0
45.0,0.8529062381982353,18,45.0,48.0,0.7305269393249267,0.36842105263157887,0.7271512113617374,0.575,10,4,8,0.9791751664879896,0.976878612716763,0.9905862923203963,0.9591836734693877,10,4,8,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,10,4,8,9.0,0.8841666666666667,6,9.0,9.0,0.44474958999666075,0.19999999999999996,0.6809523809523809,0.2857142857142857,10,4,8,7.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,10,4,8,0,0
24.0,0.8457689832689833,22,27.0,27.5,0.5216720300383332,0.1889822365046136,0.4586159830326608,0.35135135135135137,8,131,6,0.46339728825063714,0.38677208289902376,0.8506937366272722,0.2919254658385093,8,131,6,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,8,131,6,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,8,131,6,4.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,8,131,6,1,0
-14.0,0.8050478983382209,45,20.0,1.5,0.4716666306365782,0.19245008972987526,0.2512542838140038,0.28169014084507044,35,986,17,0.21581896066047276,0.03851856078856727,0.23095080936584927,0.08415147265077139,35,986,17,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,35,986,17,8.0,1.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,35,986,17,3.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,35,986,17,1,0
65.0,1.0,0.0,65.0,65.0,1.0,1.0,1.0,1.0,0,0,6,1.0,1.0,1.0,1.0,0,0,6,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,6,14.0,1.0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,0,0,6,8.0,1.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,0,0,6,1,1
83.0,0.8923182110682111,25,85.0,84.5,0.7418576235950313,0.35043832202523123,0.6000362289370796,0.5895522388059702,1,39,12,0.9512591471608532,0.8452995722963665,0.9861945732376811,0.9070442992011619,1,39,12,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,1,39,12,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,1,39,12,3.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,39,12,0,0
67.0,1.0,0.0,67.0,67.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,7,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,0,0,7,5.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,0,0,7,0,1
-6.0,0.7790566959921799,35,10.0,2.0,0.4654478264643845,0.10482848367219183,0.568652925317009,0.29310344827586204,17,2777,34,0.3376482111492295,0.140882494332226,0.3758592432282171,0.1673052362707535,17,2777,34,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,17,2777,34,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,17,2777,34,6.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,17,2777,34,0,1
21.0,0.8596969696969697,12,21.0,22.5,0.6200655251253673,0.40824829046386296,0.5309657825378218,0.44680851063829785,7,84,16,0.738581059104359,0.40359827336729304,0.6726366603877516,0.5855130784708249,7,84,16,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,7,84,16,13.0,1.0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,7,84,16,12.0,1.0,0.0,12.0,12.0,1.0,1.0,1.0,1.0,7,84,16,1,0
20.0,0.7623829787234042,27,20.0,20.5,0.3261640365267211,0.08362420100070908,0.445531159776,0.19480519480519481,3,128,19,0.0798286512572626,0.022999021642428553,0.2812281646543374,0.04127579737335835,3,128,19,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,3,128,19,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,3,128,19,1.0,0.7229437229437229,6,5.0,2.5,0.4472135954999579,0.0,0.6397632782164001,0.2727272727272727,3,128,19,0,1
70.0,0.942127721902158,25,72.0,71.0,0.8782179853916456,0.8299275201966066,0.8798792706285027,0.7802197802197802,3,755,11,0.1991320050506145,0.004549294241220426,0.5084909963279339,0.10803059273422562,3,755,11,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,3,755,11,-6.0,0.47428571428571437,20,3.0,-2.0,0.0,0.0,0.46494944191717724,0.0,3,755,11,5.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,3,755,11,0,0
4.0,0.6156617989533959,81,24.0,14.5,0.2500322893123723,0.21382379153622294,0.47691935427015214,0.14193548387096774,28,40,7,0.29610407303160546,0.022863048660623386,0.43201457988936015,0.17361585782638414,28,40,7,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,28,40,7,8.0,1.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,28,40,7,0.0,0.48035714285714287,7,1.0,0.0,0.0,0.0,0.0,0.0,28,40,7,1,0
93.0,1.0,0.0,93.0,93.0,1.0,1.0,1.0,1.0,0,0,35,1.0,1.0,1.0,1.0,0,0,35,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,35,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,0,0,35,4.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0,0,35,0,1
88.0,1.0,0.0,88.0,88.0,1.0,1.0,1.0,1.0,0,153,13,0.9670627468423711,1.0,1.0,0.9361914257228315,0,153,13,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,153,13,13.0,1.0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,0,153,13,5.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,0,153,13,1,1
-30.0,0.5837301587301588,46,9.0,-10.5,0.28829998806257884,0.17616606585441102,0.46977617561176277,0.13114754098360656,44,881,9,0.08284168695795141,0.11151337659949932,0.1806339695552207,0.013539651837524178,44,881,9,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,44,881,9,21.0,1.0,0.0,21.0,21.0,1.0,1.0,1.0,1.0,44,881,9,7.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,44,881,9,0,0
63.0,1.0,0.0,63.0,63.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,-14.0,0.5188131313131313,25,2.0,-6.5,0.0,0.0,0.5330424673635863,0.0,0,0,7,5.0,0.7945054945054945,8,6.0,5.0,0.3481553119113957,0.19999999999999996,0.19999999999999996,0.21052631578947367,0,0,7,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,7,0,1
-9.0,0.7912280701754386,28,10.0,2.5,0.43859872255589505,0.2760262237369417,0.46924458035280087,0.2558139534883721,26,279,16,0.0,0.0,0.0,0.0,26,279,16,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,26,279,16,10.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,26,279,16,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,26,279,16,0,0
-49.0,0.7718049915590637,80,13.0,-18.0,0.33651822254758074,0.13318543164240537,0.41963981239710263,0.17,70,177,17,0.333962070731201,0.12772011356864815,0.597031111728626,0.2,70,177,17,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,70,177,17,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,70,177,17,8.0,1.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,70,177,17,0,0
51.0,1.0,0.0,51.0,51.0,1.0,1.0,1.0,1.0,0,0,9,1.0,1.0,1.0,1.0,0,0,9,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,9,22.0,1.0,0.0,22.0,22.0,1.0,1.0,1.0,1.0,0,0,9,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,9,0,1
101.0,1.0,0.0,101.0,101.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,7,14.0,1.0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,0,0,7,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,7,1,1
93.0,1.0,0.0,93.0,93.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,7,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,0,0,7,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,7,0,1
24.0,0.8141420361247947,82,31.0,35.0,0.3429507516593569,0.11481582730452866,0.5933457699224255,0.20634920634920634,14,1259,41,0.20840607457583374,0.03574555831788815,0.8915861317846115,0.08961845607808341,14,1259,41,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,14,1259,41,9.0,0.8598290598290598,4,11.0,9.5,0.7526178090063818,0.19999999999999996,0.19999999999999996,0.6,14,1259,41,-1.0,0,5,0,-1.0,0.0,0.0,0.0,0.0,14,1259,41,0,0
53.0,1.0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,-2.0,0.38311688311688313,13,1.0,-1.5,0.0,0.0,0.0,0.0,0,0,7,-12.0,0.39439775910364144,29,3.0,-5.0,0.046524210519923545,0.0,0.0,0.021739130434782608,0,0,7,-0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,7,0,1
-11.0,0.5804025313829234,44,8.0,-0.5,0.11316968255314816,0.040522044923655395,0.34636700303791157,0.056818181818181816,29,410,16,0.19919434747372938,0.020903346891644314,0.314718107680141,0.10272873194221509,29,410,16,0.0,0.4406565656565657,11,1.0,0.0,0.0,0.0,0.2962565017659898,0.0,29,410,16,-2.0,0.32007575757575757,13,2.0,-0.5,0.0,0.0,0.0,0.0,29,410,16,-15.0,0,21,1.0,-8.0,0.0,0.0,0.0,0.0,29,410,16,0,1
37.0,0.7097577970126988,63,48.0,43.0,0.42512573371857126,0.23343365841728453,0.6333972213661856,0.26993865030674846,3,661,10,0.26674833682324434,0.08233149188825133,0.7708988066929836,0.152692569870484,3,661,10,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,3,661,10,28.0,1.0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,3,661,10,-6.0,0.45555555555555555,9,1.0,-3.5,0.0,0.0,0.0,0.0,3,661,10,0,0
94.0,0.867171330622658,17,95.0,94.0,0.7890240316738918,0.5294117647058824,0.8610644257703081,0.6515151515151515,2,315,12,0.32892573829389604,0.13461918770541084,0.3379725109323674,0.14939024390243902,2,315,12,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,2,315,12,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,2,315,12,3.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2,315,12,0,0
30.0,1.0,0.0,30.0,30.0,1.0,1.0,1.0,1.0,0,0,7,1.0,1.0,1.0,1.0,0,0,7,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,7,-6.0,0.35137085137085133,17,2.0,-3.0,0.0,0.0,0.46332940901851116,0.0,0,0,7,4.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0,0,7,1,1
19.0,0.8663636363636363,25,27.0,23.0,0.4450990985692623,0.14350946197048195,0.4018264935173495,0.28378378378378377,11,8,6,0.5804682245141696,0.30139885849740455,0.5677909936476434,0.40891472868217055,11,8,6,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,11,8,6,1.0,0.48148148148148145,8,1.0,1.0,0.0,0.0,0.0,0.0,11,8,6,8.0,1.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,11,8,6,1,0
108.0,1.0,0.0,108.0,108.0,1.0,1.0,1.0,1.0,0,0,6,1.0,1.0,1.0,1.0,0,0,6,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,6,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,0,0,6,19.0,1.0,0.0,19.0,19.0,1.0,1.0,1.0,1.0,0,0,6,1,1
63.0,1.0,0.0,63.0,63.0,1.0,1.0,1.0,1.0,0,0,10,1.0,1.0,1.0,1.0,0,0,10,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0,10,15.0,1.0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,0,0,10,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0,0,10,1,1
35.0,0.8415614278414484,41,45.0,46.0,0.7064539264806594,0.6651287945684319,0.6651287945684319,0.5360824742268041,27,889,8,0.0,0.0,0.026541025519885884,0.0,27,889,8,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,27,889,8,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,27,889,8,10.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,27,889,8,1,0
17.0,0.8686274509803921,17,25.0,24.0,0.7073493980340323,0.363696483726654,0.6304072384595335,0.5294117647058824,17,572,14,0.20748562511649096,0.0,0.2928209448907134,0.10410094637223975,17,572,14,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,17,572,14,12.0,1.0,0.0,12.0,12.0,1.0,1.0,1.0,1.0,17,572,14,7.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,17,572,14,1,0
7.0,0.8252488687782806,23,14.0,12.5,0.5448623679425841,0.2886751345948129,0.4971627318021778,0.37254901960784315,6,211,20,0.21168684596525356,0.09901475429766744,0.6639756338802022,0.08225108225108226,6,211,20,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,6,211,20,13.0,1.0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,6,211,20,8.0,1.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,6,211,20,0,1
-19.0,0.7525668016194332,44,12.0,-1.0,0.3499482363378076,0.1815682598006407,0.308377838074104,0.18571428571428572,40,509,17,0.1811705194329292,0.05021623847698064,0.3701009411434623,0.08226691042047532,40,509,17,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,40,509,17,9.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,40,509,17,14.0,1.0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,40,509,17,0,1
5.0,0.7837398373983739,30,7.0,6.5,0.2196940145524359,0.047619047619047616,0.48941798941798936,0.12307692307692308,5,477,12,0.37783903075419734,0.11878883437432856,0.4063303781680226,0.2018348623853211,5,477,12,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,5,477,12,-14.0,0.4511904761904762,30,3.0,-6.5,0.0,0.0,0.16931216931216933,0.0,5,477,12,-5.0,0.8615384615384615,9,4.0,-1.0,0.42640143271122083,0.4472135954999579,0.4472135954999579,0.18181818181818182,5,477,12,1,1
11.0,0.6273787248125661,24,25.0,17.0,0.6479515952918626,0.23354968324845687,0.46363937118952925,0.4791666666666667,1,145,11,0.568085920918497,0.15663047902930888,0.564415420328801,0.3926829268292683,1,145,11,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,1,145,11,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,1,145,11,6.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1,145,11,0,1
50.0,0.8764803679898019,46,53.0,57.5,0.6024640760767093,0.35564337957950964,0.6528243504325068,0.4307692307692308,2,633,10,0.5745920468444244,0.15234282986163264,0.8568118270430667,0.367601246105919,2,633,10,11.0,1.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,2,633,10,17.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,2,633,10,5.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,2,633,10,0,0
